restaurant_id,avg_sentiment,sentiment_std,min_sentiment,max_sentiment,negative_review_pct,operational_issue_rate,delivery_delay_count,food_quality_count,packaging_count,service_count,hygiene_count,wrong_order_count,avg_aspect_count,sentiment_rating_agreement_pct
292,0.7952,0.2422547832345112,0.6239,0.9665,0.0,0.0,0,0,0,0,0,0,0.5,50.0
293,0.843,0.11030865786510138,0.765,0.921,0.0,0.5,1,0,0,0,0,0,2.0,50.0
294,-0.4027,,-0.4027,-0.4027,100.0,0.0,0,0,0,0,0,0,1.0,0.0
295,0.18874999999999997,1.1034401320416074,-0.5915,0.969,50.0,0.0,0,0,0,0,0,0,1.0,50.0
296,0.6567500000000001,0.4179708183593683,0.3612,0.9523,0.0,0.5,1,0,0,0,0,0,1.0,50.0
297,-0.25235,0.9796964453339616,-0.9451,0.4404,50.0,0.5,0,1,0,0,0,0,2.5,100.0
298,0.5568,0.4010709662890098,0.2732,0.8404,0.0,0.5,0,0,1,0,0,0,2.5,50.0
299,0.6344,0.3316330803764908,0.3999,0.8689,0.0,0.0,0,0,0,0,0,0,2.0,0.0
300,0.8730500000000001,0.01067731239591683,0.8655,0.8806,0.0,0.0,0,0,0,0,0,0,2.5,50.0
301,0.13555,0.19169664837967304,0.0,0.2711,0.0,0.0,0,0,0,0,0,0,0.0,50.0
302,0.5788,0.30773287117238546,0.3612,0.7964,0.0,0.5,0,1,0,0,0,0,2.0,0.0
303,0.05165,0.5230468860436892,-0.3182,0.4215,50.0,0.0,0,0,0,0,0,0,0.5,100.0
304,0.9593499999999999,0.015344217151748002,0.9485,0.9702,0.0,0.5,0,1,0,0,0,0,2.0,100.0
305,0.21430000000000002,0.7584427335006908,-0.322,0.7506,50.0,0.0,0,0,0,0,0,0,1.5,100.0
306,0.46565,0.3384920161540003,0.2263,0.705,0.0,0.0,0,0,0,0,0,0,1.0,50.0
308,0.9011,0.09517657274770934,0.8338,0.9684,0.0,0.5,1,0,0,0,0,0,3.0,50.0
309,-0.29209999999999997,0.7435934910957734,-0.8179,0.2337,50.0,0.0,0,0,0,0,0,0,1.0,50.0
310,0.93275,0.01619274528917192,0.9213,0.9442,0.0,0.0,0,0,0,0,0,0,1.0,100.0
311,0.9398,,0.9398,0.9398,0.0,1.0,0,0,0,0,1,0,2.0,0.0
312,-0.2867,,-0.2867,-0.2867,100.0,0.0,0,0,0,0,0,0,1.0,0.0
313,0.6741,,0.6741,0.6741,0.0,0.0,0,0,0,0,0,0,2.0,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.5,0.0
315,0.9189,0.0031112698372208984,0.9167,0.9211,0.0,0.0,0,0,0,0,0,0,1.5,100.0
316,0.75995,0.24614387053103726,0.5859,0.934,0.0,0.0,0,0,0,0,0,0,1.0,50.0
317,0.5657,0.3791506560722268,0.2976,0.8338,0.0,0.5,0,1,0,0,0,0,1.5,50.0
318,-0.6705,,-0.6705,-0.6705,100.0,0.0,0,0,0,0,0,0,0.0,100.0
319,0.7781,,0.7781,0.7781,0.0,0.0,0,0,0,0,0,0,1.0,0.0
320,0.81845,0.16708933239438115,0.7003,0.9366,0.0,1.0,1,0,0,0,1,0,3.0,50.0
321,0.9662,0.021213203435596406,0.9512,0.9812,0.0,0.5,1,0,0,0,0,0,0.5,100.0
322,-0.3755,,-0.3755,-0.3755,100.0,0.0,0,0,0,0,0,0,0.0,0.0
323,0.9557,,0.9557,0.9557,0.0,0.0,0,0,0,0,0,0,2.0,100.0
324,0.958,,0.958,0.958,0.0,0.0,0,0,0,0,0,0,2.0,100.0
325,0.8441,,0.8441,0.8441,0.0,0.0,0,0,0,0,0,0,3.0,100.0
326,0.9657,,0.9657,0.9657,0.0,0.0,0,0,0,0,0,0,0.0,100.0
327,0.7623,0.2456488957842066,0.5886,0.936,0.0,1.0,0,2,0,0,1,0,1.5,100.0
328,0.12144999999999999,0.4243347793900472,-0.1786,0.4215,50.0,0.0,0,0,0,0,0,0,0.5,100.0
329,0.9432,0.005091168824543171,0.9396,0.9468,0.0,0.5,1,0,0,0,0,0,3.5,100.0
330,0.8373999999999999,0.03931513703397199,0.8096,0.8652,0.0,0.0,0,0,0,0,0,0,0.5,100.0
331,0.965,,0.965,0.965,0.0,0.0,0,0,0,0,0,0,3.0,100.0
332,0.52235,0.08987327188881018,0.4588,0.5859,0.0,0.0,0,0,0,0,0,0,0.5,100.0
333,0.91835,0.06130615792887367,0.875,0.9617,0.0,0.0,0,0,0,0,0,0,2.5,100.0
334,0.9444999999999999,0.007919595949289362,0.9389,0.9501,0.0,0.0,0,0,0,0,0,0,1.0,100.0
335,0.94995,0.054093668760770895,0.9117,0.9882,0.0,0.5,1,0,0,0,0,0,2.0,50.0
336,0.8896,0.08442854967367386,0.8299,0.9493,0.0,0.5,0,0,0,0,1,0,2.0,100.0
337,0.774,0.2562554975020049,0.5928,0.9552,0.0,0.0,0,0,0,0,0,0,1.5,0.0
338,0.9737,,0.9737,0.9737,0.0,0.0,0,0,0,0,0,0,3.0,100.0
339,0.8772,0.01244507934888328,0.8684,0.886,0.0,0.0,0,0,0,0,0,0,1.5,50.0
340,0.42695000000000005,0.09298454172603099,0.3612,0.4927,0.0,0.0,0,0,0,0,0,0,1.0,50.0
341,0.57465,0.189858170748588,0.4404,0.7089,0.0,0.5,1,0,0,0,0,0,1.5,50.0
342,0.86065,0.1580383655951934,0.7489,0.9724,0.0,0.0,0,0,0,0,0,0,0.5,100.0
343,0.30945,0.9201580543580542,-0.3412,0.9601,50.0,0.0,0,0,0,0,0,0,0.5,50.0
344,0.3141,0.9519071488333303,-0.359,0.9872,50.0,0.0,0,0,0,0,0,0,3.5,50.0
345,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1.0,0.0
346,-0.049600000000000005,0.5201477482408243,-0.4174,0.3182,50.0,0.5,0,0,1,0,0,0,1.0,50.0
347,0.9427000000000001,0.04921463197058375,0.9079,0.9775,0.0,0.5,1,0,0,0,0,0,1.5,50.0
348,0.8337,0.1079044948090672,0.7574,0.91,0.0,1.0,1,1,0,0,0,0,1.0,100.0
349,0.15089999999999998,1.097146881689047,-0.6249,0.9267,50.0,1.0,0,0,2,0,0,0,1.0,50.0
350,0.23529999999999998,0.9551598400267884,-0.4401,0.9107,50.0,0.0,0,0,0,0,0,0,2.0,100.0
351,0.96465,0.0072831998462214225,0.9595,0.9698,0.0,0.0,0,0,0,0,0,0,1.0,50.0
352,-0.30229999999999996,0.5366940469205895,-0.6818,0.0772,50.0,0.5,0,1,0,0,0,0,0.0,50.0
353,0.43805,0.6194962509975342,0.0,0.8761,0.0,0.5,0,0,0,0,1,0,1.0,0.0
354,-0.7149,,-0.7149,-0.7149,100.0,1.0,0,0,0,0,0,1,1.0,100.0
355,0.8941,0.10182337649086277,0.8221,0.9661,0.0,0.0,0,0,0,0,0,0,0.5,100.0
356,0.10325000000000001,1.1355427799074767,-0.6997,0.9062,50.0,0.5,1,0,0,0,0,0,1.0,100.0
357,0.79635,0.09821713190681146,0.7269,0.8658,0.0,0.0,0,0,0,0,0,0,1.0,100.0
358,0.9789,0.014566399692442845,0.9686,0.9892,0.0,0.0,0,0,0,0,0,0,1.5,100.0
359,0.8979,,0.8979,0.8979,0.0,0.0,0,0,0,0,0,0,4.0,0.0
360,0.9841500000000001,0.003181980515339545,0.9819,0.9864,0.0,0.0,0,0,0,0,0,0,2.0,100.0
361,0.21105000000000002,1.0088292447188474,-0.5023,0.9244,50.0,0.0,0,0,0,0,0,0,1.0,100.0
362,0.57835,0.1950907609293685,0.4404,0.7163,0.0,0.0,0,0,0,0,0,0,0.5,100.0
363,-0.9676,,-0.9676,-0.9676,100.0,0.0,0,0,0,0,0,0,3.0,100.0
364,0.8639,,0.8639,0.8639,0.0,0.0,0,0,0,0,0,0,3.0,0.0
366,0.30425,0.8812671813927943,-0.3189,0.9274,50.0,0.0,0,0,0,0,0,0,1.5,100.0
367,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,100.0
368,0.979,,0.979,0.979,0.0,1.0,1,0,0,0,0,0,3.0,0.0
369,-0.14215000000000003,0.5210669870563669,-0.5106,0.2263,50.0,0.0,0,0,0,0,0,0,1.5,50.0
370,0.6296,,0.6296,0.6296,0.0,1.0,1,1,0,0,0,0,2.0,0.0
371,0.6933,0.15429069965490463,0.5842,0.8024,0.0,0.5,1,0,0,0,0,0,0.0,50.0
372,0.3377,0.6912675892879688,-0.1511,0.8265,50.0,0.0,0,0,0,0,0,0,1.0,50.0
373,0.8122,,0.8122,0.8122,0.0,0.0,0,0,0,0,0,0,1.0,100.0
374,0.21384999999999998,0.2659428604042605,0.0258,0.4019,0.0,0.5,0,0,0,0,1,0,0.0,0.0
375,0.9278,0.01088944443027285,0.9201,0.9355,0.0,1.0,0,0,0,1,2,0,4.5,50.0
376,0.9307000000000001,0.010465180361560968,0.9233,0.9381,0.0,0.0,0,0,0,0,0,0,1.0,50.0
377,0.12064999999999998,1.072610276381874,-0.6378,0.8791,50.0,0.0,0,0,0,0,0,0,1.5,0.0
378,-0.07230000000000003,1.0609430144922958,-0.8225,0.6779,50.0,1.0,0,0,1,0,1,0,3.0,100.0
379,0.9601500000000001,0.019586857838867287,0.9463,0.974,0.0,0.0,0,0,0,0,0,0,1.5,100.0
380,0.30594999999999994,0.9152083068897484,-0.3412,0.9531,50.0,0.0,0,0,0,0,0,0,1.0,100.0
381,0.9586,0.013293607486307042,0.9492,0.968,0.0,0.0,0,0,0,0,0,0,1.5,100.0
382,0.9157,0.008485281374238578,0.9097,0.9217,0.0,0.5,0,1,0,0,0,0,2.5,50.0
383,0.8202,0.1747967963093145,0.6966,0.9438,0.0,0.0,0,0,0,0,0,0,1.0,100.0
384,0.84985,0.18589837277394328,0.7184,0.9813,0.0,0.5,0,1,0,0,0,0,1.5,100.0
385,0.9308000000000001,0.04454772721475257,0.8993,0.9623,0.0,0.0,0,0,0,0,0,0,1.0,50.0
386,0.8777,,0.8777,0.8777,0.0,0.0,0,0,0,0,0,0,1.0,0.0
387,0.9442,,0.9442,0.9442,0.0,0.0,0,0,0,0,0,0,2.0,100.0
388,-0.3548,0.5017629719299741,-0.7096,0.0,50.0,0.0,0,0,0,0,0,0,0.0,50.0
389,-0.15915,1.1088141435786252,-0.9432,0.6249,50.0,0.0,0,0,0,0,0,0,0.0,100.0
390,-0.3704,,-0.3704,-0.3704,100.0,0.0,0,0,0,0,0,0,3.0,100.0
391,0.8459,,0.8459,0.8459,0.0,1.0,0,1,0,0,0,0,2.0,0.0
392,0.4371,,0.4371,0.4371,0.0,0.0,0,0,0,0,0,0,0.0,0.0
393,0.8289,0.21665751775555817,0.6757,0.9821,0.0,0.5,0,0,0,0,0,1,2.0,50.0
394,0.8803,,0.8803,0.8803,0.0,0.0,0,0,0,0,0,0,1.0,100.0
395,0.7986,0.26276087988892116,0.6128,0.9844,0.0,1.0,1,0,0,0,1,0,2.5,100.0
396,0.030450000000000033,1.1766963945725337,-0.8016,0.8625,50.0,0.5,0,1,0,0,0,0,0.5,100.0
397,0.86985,0.03627457787486986,0.8442,0.8955,0.0,0.5,1,0,0,0,0,0,1.5,100.0
398,0.71385,0.2682056021040575,0.5242,0.9035,0.0,0.0,0,0,0,0,0,0,1.5,100.0
399,0.0907,1.0764993636784,-0.6705,0.8519,50.0,0.5,0,0,0,0,1,0,0.0,100.0
400,-0.05135,0.07261986642785843,-0.1027,0.0,50.0,0.0,0,0,0,0,0,0,0.5,0.0
401,0.9178,0.02220315292925762,0.9021,0.9335,0.0,0.5,0,0,0,0,0,1,1.5,0.0
402,0.29314999999999997,0.6565486463317094,-0.1711,0.7574,50.0,0.5,0,0,0,0,1,0,2.0,100.0
403,0.9297,0.08527707781109765,0.8694,0.99,0.0,0.5,1,0,0,0,1,0,1.5,50.0
404,0.9244,,0.9244,0.9244,0.0,0.0,0,0,0,0,0,0,2.0,0.0
405,0.93335,0.08110514780209702,0.876,0.9907,0.0,0.0,0,0,0,0,0,0,1.5,100.0
406,-0.09054999999999999,0.6388709768020457,-0.5423,0.3612,50.0,0.5,1,1,0,0,0,0,0.5,50.0
407,-0.23420000000000002,0.9288554677666488,-0.891,0.4226,50.0,0.5,0,1,0,0,0,1,2.0,50.0
408,0.9567,0.007919595949289402,0.9511,0.9623,0.0,0.5,1,0,0,0,0,0,2.0,100.0
409,0.8689,,0.8689,0.8689,0.0,0.0,0,0,0,0,0,0,1.0,100.0
410,0.40540000000000004,0.7161577479857353,-0.101,0.9118,50.0,0.5,1,0,0,0,0,0,0.5,50.0
411,0.6872,0.43190082194874324,0.3818,0.9926,0.0,0.0,0,0,0,0,0,0,2.5,0.0
412,0.7076,0.0711349421873667,0.6573,0.7579,0.0,0.5,0,0,0,0,1,0,2.0,100.0
413,0.5632,,0.5632,0.5632,0.0,0.0,0,0,0,0,0,0,3.0,0.0
414,0.93285,0.01308147545195122,0.9236,0.9421,0.0,0.5,0,0,0,0,1,0,0.5,100.0
415,0.69555,0.006717514421272247,0.6908,0.7003,0.0,0.0,0,0,0,0,0,0,1.0,100.0
416,0.7927,0.2679934700697015,0.6032,0.9822,0.0,0.0,0,0,0,0,0,0,0.5,50.0
417,0.7003,,0.7003,0.7003,0.0,0.0,0,0,0,0,0,0,0.0,0.0
418,-0.5669,0.34520953057527254,-0.811,-0.3228,100.0,0.5,0,0,0,1,0,0,0.0,100.0
419,-0.5306,0.30037896064804537,-0.743,-0.3182,100.0,0.5,1,0,0,0,0,0,1.0,50.0
420,0.83295,0.17557461376861971,0.7088,0.9571,0.0,0.0,0,0,0,0,0,0,1.0,100.0
421,0.9698,0.0035355339059327017,0.9673,0.9723,0.0,0.5,1,0,0,0,0,0,1.5,100.0
422,-0.9623,,-0.9623,-0.9623,100.0,1.0,0,0,0,1,0,1,0.0,100.0
423,0.9307,,0.9307,0.9307,0.0,0.0,0,0,0,0,0,0,2.0,0.0
424,-0.72085,0.2525078315617161,-0.8994,-0.5423,100.0,0.5,0,0,1,0,0,0,0.5,100.0
425,0.8481,,0.8481,0.8481,0.0,0.0,0,0,0,0,0,0,2.0,0.0
426,0.7269,,0.7269,0.7269,0.0,0.0,0,0,0,0,0,0,3.0,100.0
427,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,100.0
428,0.9289499999999999,0.05395224740453356,0.8908,0.9671,0.0,0.5,1,0,0,0,0,0,0.0,100.0
429,0.9817,,0.9817,0.9817,0.0,0.0,0,0,0,0,0,0,3.0,100.0
430,0.6703,0.4446287440101011,0.3559,0.9847,0.0,1.0,1,0,0,0,0,1,2.0,50.0
431,0.46905,0.6633368714311002,0.0,0.9381,0.0,0.0,0,0,0,0,0,0,1.5,0.0
432,0.9448,,0.9448,0.9448,0.0,0.0,0,0,0,0,0,0,3.0,100.0
433,0.1779,1.08017631894057,-0.5859,0.9417,50.0,0.0,0,0,0,0,0,0,0.5,100.0
434,0.85045,0.004171930009000642,0.8475,0.8534,0.0,0.0,0,0,0,0,0,0,2.5,100.0
435,0.9571,,0.9571,0.9571,0.0,0.0,0,0,0,0,0,0,0.0,100.0
436,-0.6769499999999999,0.001626345596729155,-0.6781,-0.6758,100.0,0.0,0,0,0,0,0,0,1.0,100.0
438,0.67595,0.11773327906756019,0.5927,0.7592,0.0,0.0,0,0,0,0,0,0,1.0,50.0
439,0.9716,,0.9716,0.9716,0.0,0.0,0,0,0,0,0,0,3.0,100.0
442,0.2988,0.5678067452927977,-0.1027,0.7003,50.0,0.5,0,1,0,0,0,0,1.5,0.0
444,0.91845,0.07417550134646883,0.866,0.9709,0.0,0.5,0,0,0,0,1,0,3.0,100.0
445,0.3875,0.5480077554195744,0.0,0.775,0.0,0.0,0,0,0,0,0,0,0.0,100.0
446,-0.6115,,-0.6115,-0.6115,100.0,0.0,0,0,0,0,0,0,1.0,100.0
448,0.6827000000000001,0.342663946163001,0.4404,0.925,0.0,0.5,0,0,0,0,1,0,1.0,100.0
449,0.9476,,0.9476,0.9476,0.0,0.0,0,0,0,0,0,0,3.0,100.0
451,0.9135,0.025173001410241105,0.8957,0.9313,0.0,0.0,0,0,0,0,0,0,2.5,100.0
454,0.9449,,0.9449,0.9449,0.0,0.0,0,0,0,0,0,0,0.0,100.0
455,0.681,0.3669884194358181,0.4215,0.9405,0.0,0.0,0,0,0,0,0,0,0.5,50.0
456,0.9783,,0.9783,0.9783,0.0,0.0,0,0,0,0,0,0,2.0,100.0
457,0.85265,0.1550685171142099,0.743,0.9623,0.0,0.0,0,0,0,0,0,0,1.5,100.0
458,0.9604,0.02998132752230961,0.9392,0.9816,0.0,0.5,1,0,0,0,0,0,1.5,100.0
461,0.13545000000000001,1.18687873222162,-0.7038,0.9747,50.0,0.5,1,1,0,0,0,0,1.0,100.0
462,0.02065,1.3526245617317467,-0.9358,0.9771,50.0,0.0,0,0,0,0,0,0,2.5,100.0
463,0.9203,0.06420529573173851,0.8749,0.9657,0.0,0.5,1,0,0,0,0,0,1.0,100.0
464,0.09739999999999999,1.2095768598977081,-0.7579,0.9527,50.0,0.5,0,1,0,0,0,0,0.0,100.0
465,-0.043899999999999995,0.39626264017694124,-0.3241,0.2363,50.0,0.5,0,1,0,0,0,0,1.5,100.0
466,0.86745,0.13173399333505378,0.7743,0.9606,0.0,1.0,0,2,0,0,0,0,3.0,0.0
467,-0.10235,1.1351185158387649,-0.905,0.7003,50.0,0.0,0,0,0,0,0,0,1.5,50.0
468,0.93025,0.07007428201558684,0.8807,0.9798,0.0,0.5,0,0,0,0,0,1,2.5,50.0
469,0.7964,,0.7964,0.7964,0.0,0.0,0,0,0,0,0,0,1.0,0.0
470,0.5779000000000001,0.4525483399593905,0.2579,0.8979,0.0,0.0,0,0,0,0,0,0,3.0,50.0
471,0.42815,0.3714431921572934,0.1655,0.6908,0.0,0.0,0,0,0,0,0,0,1.0,50.0
472,0.8807,0.009475230867899675,0.874,0.8874,0.0,0.0,0,0,0,0,0,0,1.5,100.0
473,0.8621,0.1615031888230074,0.7479,0.9763,0.0,0.0,0,0,0,0,0,0,2.0,100.0
474,0.9951,,0.9951,0.9951,0.0,1.0,1,0,0,0,0,0,4.0,100.0
475,0.1371,1.0415682886877846,-0.5994,0.8736,50.0,0.0,0,0,0,0,0,0,0.5,0.0
476,0.8307,0.19205020177026635,0.6949,0.9665,0.0,0.0,0,0,0,0,0,0,2.5,100.0
477,0.92875,0.06229610742253477,0.8847,0.9728,0.0,0.0,0,0,0,0,0,0,1.5,50.0
479,-0.6697,,-0.6697,-0.6697,100.0,0.0,0,0,0,0,0,0,1.0,100.0
480,0.1658,0.3883430442276519,-0.1088,0.4404,50.0,0.0,0,0,0,0,0,0,0.5,100.0
481,0.884,0.12388510806388314,0.7964,0.9716,0.0,0.5,0,0,1,0,0,0,2.0,100.0
482,0.87485,0.10302545801887993,0.802,0.9477,0.0,0.0,0,0,0,0,0,0,2.0,50.0
483,0.6212,0.4750343356011226,0.2853,0.9571,0.0,0.0,0,0,0,0,0,0,1.0,100.0
484,0.708,0.35652323907425726,0.4559,0.9601,0.0,0.0,0,0,0,0,0,0,1.5,100.0
485,0.747,0.22782980489830565,0.5859,0.9081,0.0,0.0,0,0,0,0,0,0,0.5,100.0
487,-0.3651,0.516329371622417,-0.7302,0.0,50.0,0.0,0,0,0,0,0,0,0.5,0.0
488,0.8828499999999999,0.12904698756654487,0.7916,0.9741,0.0,0.0,0,0,0,0,0,0,3.0,50.0
489,0.70175,0.34358318497854345,0.4588,0.9447,0.0,0.5,1,0,0,0,0,0,2.0,100.0
490,0.7072,0.1340674457129694,0.6124,0.802,0.0,0.5,1,0,0,0,0,0,2.0,100.0
491,0.9687,0.01668772003600257,0.9569,0.9805,0.0,1.0,1,1,0,0,0,0,1.0,100.0
493,-0.09605000000000002,0.7319262292061953,-0.6136,0.4215,50.0,0.0,0,0,0,0,0,0,1.0,100.0
494,0.71,0.28340839789956823,0.5096,0.9104,0.0,0.0,0,0,0,0,0,0,2.0,100.0
495,0.66265,0.31685454864969204,0.4386,0.8867,0.0,0.5,1,0,0,0,0,0,0.5,50.0
496,0.90615,0.07162991693419722,0.8555,0.9568,0.0,0.5,0,0,0,0,0,1,1.0,100.0
497,0.92615,0.02283954903232548,0.91,0.9423,0.0,1.0,0,1,1,0,0,0,3.5,100.0
498,0.9430000000000001,0.03266833329081847,0.9199,0.9661,0.0,0.0,0,0,0,0,0,0,2.0,50.0
499,0.9624999999999999,0.04200214280248097,0.9328,0.9922,0.0,1.0,2,0,0,0,0,0,0.5,100.0
500,0.7351,,0.7351,0.7351,0.0,1.0,0,1,0,0,0,0,0.0,100.0
501,0.36345,0.5139959192445014,0.0,0.7269,0.0,0.0,0,0,0,0,0,0,1.0,50.0
502,0.31715,0.9019146994034413,-0.3206,0.9549,50.0,1.0,1,0,0,0,0,1,0.5,100.0
503,0.024400000000000033,1.3265323215059632,-0.9136,0.9624,50.0,1.0,2,0,0,0,0,0,2.5,50.0
504,0.1371,1.0415682886877846,-0.5994,0.8736,50.0,0.0,0,0,0,0,0,0,0.5,0.0
505,0.9645999999999999,0.04214356415871826,0.9348,0.9944,0.0,0.5,0,1,0,0,0,0,2.5,50.0
506,0.9179,,0.9179,0.9179,0.0,0.0,0,0,0,0,0,0,0.0,100.0
507,0.774,0.2562554975020049,0.5928,0.9552,0.0,0.0,0,0,0,0,0,0,1.5,0.0
508,0.46715,0.03783021279348029,0.4404,0.4939,0.0,0.5,1,0,0,0,0,0,0.0,50.0
509,0.9549,0.02842569260369922,0.9348,0.975,0.0,0.0,0,0,0,0,0,0,2.5,100.0
510,0.90205,0.005868986283848326,0.8979,0.9062,0.0,0.0,0,0,0,0,0,0,1.5,100.0
511,0.856,0.1107329219338134,0.7777,0.9343,0.0,1.0,2,0,0,0,0,0,0.5,100.0
512,0.52235,0.08987327188881018,0.4588,0.5859,0.0,0.0,0,0,0,0,0,0,0.5,100.0
513,0.0,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3.0,100.0
514,0.956,,0.956,0.956,0.0,1.0,1,0,0,0,0,0,1.0,100.0
515,0.1401,1.1330679061733238,-0.6611,0.9413,50.0,0.5,0,0,0,1,0,0,0.5,100.0
516,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0
517,0.8906,,0.8906,0.8906,0.0,0.0,0,0,0,0,0,0,0.0,100.0
518,-0.15249999999999997,0.9377650132095994,-0.8156,0.5106,50.0,0.0,0,0,0,0,0,0,1.0,100.0
519,0.9316,0.045537676708413674,0.8994,0.9638,0.0,0.5,1,0,0,0,0,0,1.0,100.0
520,0.47669999999999996,0.6194255403194157,0.0387,0.9147,0.0,0.5,1,0,0,0,0,0,0.5,50.0
521,-0.023550000000000015,1.1595844104678192,-0.8435,0.7964,50.0,0.0,0,0,0,0,0,0,1.0,50.0
522,0.10075,1.1182893744465248,-0.69,0.8915,50.0,0.5,0,0,0,0,1,0,1.5,100.0
525,-0.4226,,-0.4226,-0.4226,100.0,1.0,0,0,0,1,0,0,1.0,100.0
526,0.19695,0.27852936110938104,0.0,0.3939,0.0,0.0,0,0,0,0,0,0,0.5,0.0
528,0.89975,0.07177133829043456,0.849,0.9505,0.0,0.5,1,0,0,0,0,0,3.5,0.0
529,-0.6762,0.1393000358937499,-0.7747,-0.5777,100.0,0.0,0,0,0,0,0,0,0.5,100.0
533,0.8217,,0.8217,0.8217,0.0,0.0,0,0,0,0,0,0,1.0,100.0
534,0.9557,,0.9557,0.9557,0.0,0.0,0,0,0,0,0,0,2.0,100.0
536,0.95835,0.02708218971944477,0.9392,0.9775,0.0,0.5,1,0,0,0,0,0,1.0,100.0
537,0.8183,0.09574225817265851,0.7506,0.886,0.0,1.0,2,0,0,0,0,0,0.5,0.0
538,0.9698,0.0035355339059327017,0.9673,0.9723,0.0,0.5,1,0,0,0,0,0,1.5,100.0
539,0.9567,0.007919595949289402,0.9511,0.9623,0.0,0.5,1,0,0,0,0,0,2.0,100.0
540,0.68365,0.292671496733112,0.4767,0.8906,0.0,0.0,0,0,0,0,0,0,0.5,100.0
541,0.8472,,0.8472,0.8472,0.0,0.0,0,0,0,0,0,0,0.0,100.0
542,0.9509,,0.9509,0.9509,0.0,0.0,0,0,0,0,0,0,1.0,100.0
543,0.15955,0.8924394685355416,-0.4715,0.7906,50.0,0.0,0,0,0,0,0,0,0.5,50.0
544,0.47205,0.5982830475619378,0.049,0.8951,0.0,0.0,0,0,0,0,0,0,0.5,50.0
545,0.47515,0.6719635741615761,0.0,0.9503,0.0,0.0,0,0,0,0,0,0,0.5,50.0
546,0.40095000000000003,0.029062088706767103,0.3804,0.4215,0.0,0.0,0,0,0,0,0,0,0.5,100.0
547,0.96795,0.0014849242404917434,0.9669,0.969,0.0,1.0,2,2,0,0,0,0,2.0,100.0
548,0.72885,0.3322694764795587,0.4939,0.9638,0.0,0.0,0,0,0,0,0,0,1.0,50.0
550,0.63135,0.0840749962830805,0.5719,0.6908,0.0,0.0,0,0,0,0,0,0,0.5,100.0
551,-0.43474999999999997,0.362109382645631,-0.6908,-0.1787,100.0,0.5,0,0,0,0,1,0,1.0,50.0
553,-0.018399999999999972,1.334169074742778,-0.9618,0.925,50.0,0.0,0,0,0,0,0,0,1.5,100.0
554,0.9678,,0.9678,0.9678,0.0,0.0,0,0,0,0,0,0,3.0,100.0
555,0.8828499999999999,0.12904698756654487,0.7916,0.9741,0.0,0.0,0,0,0,0,0,0,3.0,50.0
556,0.9593499999999999,0.015344217151748002,0.9485,0.9702,0.0,0.5,0,1,0,0,0,0,2.0,100.0
557,0.92805,0.010394469683442322,0.9207,0.9354,0.0,0.0,0,0,0,0,0,0,1.0,50.0
558,0.92275,0.02128391411371509,0.9077,0.9378,0.0,0.0,0,0,0,0,0,0,1.0,100.0
559,0.8966000000000001,0.06858935777509521,0.8481,0.9451,0.0,0.5,1,0,0,0,0,0,2.0,100.0
560,0.85265,0.1550685171142099,0.743,0.9623,0.0,0.0,0,0,0,0,0,0,1.5,100.0
561,0.88005,0.1182989644925094,0.7964,0.9637,0.0,1.0,0,2,0,0,0,0,3.0,0.0
562,0.95855,0.002192031021678252,0.957,0.9601,0.0,0.5,1,0,0,0,0,0,1.0,100.0
563,0.89455,0.027647875144393985,0.875,0.9141,0.0,0.0,0,0,0,0,0,0,1.0,100.0
564,0.9011,0.09517657274770934,0.8338,0.9684,0.0,0.5,1,0,0,0,0,0,3.0,50.0
565,0.8730500000000001,0.01067731239591683,0.8655,0.8806,0.0,0.0,0,0,0,0,0,0,2.5,50.0
566,0.8646499999999999,0.053810826048296186,0.8266,0.9027,0.0,0.0,0,0,0,0,0,0,1.5,100.0
567,0.5555,0.304763022691402,0.34,0.771,0.0,0.0,0,0,0,0,0,0,0.0,100.0
568,0.13545000000000001,1.18687873222162,-0.7038,0.9747,50.0,0.5,1,1,0,0,0,0,1.0,100.0
569,0.9687,0.01668772003600257,0.9569,0.9805,0.0,1.0,1,1,0,0,0,0,1.0,100.0
570,0.9782,0.008343860018001244,0.9723,0.9841,0.0,0.5,1,0,0,0,0,0,3.0,100.0
571,0.8701000000000001,0.09630794359760772,0.802,0.9382,0.0,0.0,0,0,0,0,0,0,2.5,0.0
572,0.8613999999999999,0.07382194795587556,0.8092,0.9136,0.0,0.0,0,0,0,0,0,0,2.0,100.0
573,0.9451,0.027152900397563535,0.9259,0.9643,0.0,0.0,0,0,0,0,0,0,2.0,100.0
574,0.11629999999999996,1.225981737221236,-0.7506,0.9832,50.0,0.5,1,1,0,0,0,0,1.5,100.0
575,0.9397,0.07014499269370549,0.8901,0.9893,0.0,0.5,1,0,0,0,0,0,4.0,100.0
576,0.96775,0.004879036790187112,0.9643,0.9712,0.0,0.0,0,0,0,0,0,0,0.5,50.0
